url,sku,brand,product_name_du,unit_du,regular_price,current_price,product_name_en
https://www.hoogvliet.com/product/g-apos-woon-dressing-yoghurt,685078000,G'woon,Dressing yoghurt,450 milliliter,1.37,1.37,Yogurt dressing
https://www.hoogvliet.com/product/calv-saus-fles-whisky-cocktail,74956000,Calvé,Saus fles whisky cocktail,320 milliliter,2.09,2.09,Sauce bottle of whiskey cocktail
https://www.hoogvliet.com/product/g-apos-woon-tuinbonen-extra-fijn2,690889000,G'woon,Tuinbonen extra fijn,680 gram,1.49,1.49,Broad beans extra fine
https://www.hoogvliet.com/product/heinz-bio-tomatenblokjes,708423000,Heinz,Bio tomatenblokjes,390 gram,2.05,2.05,Organic diced tomatoes
https://www.hoogvliet.com/product/g-apos-woon-tomaten-groentesoep,686713000,G'woon,Tomaten groentesoep,800 milliliter,2.19,2.19,Tomato vegetable soup
https://www.hoogvliet.com/product/verstegen-kruidenmix-voor-braad-grill-bbq,52679000,Verstegen,"kruidenmix voor braad, grill & bbq",225 gram,4.99,4.99,"spice mix for roasting, grilling & BBQ"
https://www.hoogvliet.com/product/g-apos-woon-groentesoep3,712174000,G'woon,Groentesoep,112 gram,1.25,1.25,Vegetable soup
https://www.hoogvliet.com/product/g-apos-woon-kersen-op-siroop,690461000,G'woon,Kersen op siroop,700 gram,1.69,1.69,Cherries in syrup
https://www.hoogvliet.com/product/verstegen-kruidenmix-cajun2,52685000,Verstegen,kruidenmix cajun,225 gram,4.89,4.89,Cajun spice mix
https://www.hoogvliet.com/product/verstegen-paprikapoeder-biologisch,74679000,Verstegen,paprikapoeder biologisch,38 gram,2.69,2.69,paprika powder organic
https://www.hoogvliet.com/product/verstegen-world-spice-blend-pumpkin-spice-kruidenmix,723201000,Verstegen,World Spice Blend pumpkin spice kruidenmix,37 gram,3.39,3.39,World Spice Blend pumpkin spice spice mix
https://www.hoogvliet.com/product/verstegen-italiaanse-kruidenmix-toscane,74682000,Verstegen,Italiaanse kruidenmix toscane,105 gram,4.62,2.99,Italian spice mix Tuscany
https://www.hoogvliet.com/product/jozo-pepermolen,716261000,Jozo,Pepermolen,50 gram,3.09,3.09,Pepper mill
https://www.hoogvliet.com/product/honig-franse-uiensoep,131881000,Honig,Franse uiensoep,64 gram,1.99,0.79,French onion soup
https://www.hoogvliet.com/product/huls-sticks-chorzio,724517000,Huls,Sticks chorzio,63 gram,2.01,2.01,Sticks chorzio
https://www.hoogvliet.com/product/knorr-cup-a-soup-mosterd,730683000,Knorr,Cup a soup mosterd,60 gram,2.09,2.09,Cup a soup mustard
https://www.hoogvliet.com/product/g-apos-woon-barbecuesaus,685087000,G'woon,Barbecuesaus,300 milliliter,1.05,1.05,Barbecue sauce
https://www.hoogvliet.com/product/g-apos-woon-whiskey-cocktailsaus,685086000,G'woon,Whiskey cocktailsaus,300 milliliter,1.05,1.05,Whiskey cocktail sauce
https://www.hoogvliet.com/product/g-apos-woon-runderknakworsten,682700000,G'woon,Runderknakworsten,400 gram,2.49,2.49,Beef sausages
https://www.hoogvliet.com/product/unox-magere-knakworst-knaks,722112000,Unox,Magere knakworst Knaks,400 gram,3.61,3.61,Lean sausage Knaks
https://www.hoogvliet.com/product/g-apos-woon-witte-peperpoeder,697047000,G'woon,Witte peperpoeder,50 gram,1.05,1.05,White pepper powder
https://www.hoogvliet.com/product/g-apos-woon-ravigottesaus,685089000,G'woon,Ravigottesaus,300 milliliter,1.19,1.19,Ravigotte sauce
https://www.hoogvliet.com/product/g-apos-woon-kippensoep,686707000,G'woon,Kippensoep,800 milliliter,1.49,1.49,Chicken soup
https://www.hoogvliet.com/product/verstegen-kruidnagel-gemalen,85874000,Verstegen,Kruidnagel gemalen,35 gram,3.99,3.99,Cloves ground
https://www.hoogvliet.com/product/honig-deense-rundvleessoep,64118000,Honig,Deense rundvleessoep,1 stuk,1.95,0.79,Danish beef soup
https://www.hoogvliet.com/product/g-apos-woon-kippensoep3,712173000,G'woon,Kippensoep,133 gram,1.29,1.29,Chicken soup
https://www.hoogvliet.com/product/g-apos-woon-kalfsragout,688724000,G'woon,Kalfsragout,400 gram,1.55,1.55,Veal ragout
https://www.hoogvliet.com/product/verstegen-molen-gekruid-himalaya-zout,62550000,Verstegen,Molen gekruid Himalaya zout,80 gram,3.23,3.23,Mill seasoned Himalayan salt
https://www.hoogvliet.com/product/knorr-cup-a-soup-tomato-cream,730435000,Knorr,Cup a soup tomato cream,54 gram,1.95,1.95,Cup a soup tomato cream
https://www.hoogvliet.com/product/hak-mais-in-pak,727174000,Hak,Mais in pak,390 gram,1.85,1.85,Corn in a pack
https://www.hoogvliet.com/product/knorr-cup-a-soup-curry,730433000,Knorr,Cup a soup curry,51 gram,1.99,1.99,Cup a soup curry
https://www.hoogvliet.com/product/unox-speciaal-soep-in-zak-heldere-kippensoep,68264000,Unox,Speciaal Soep In Zak Heldere Kippensoep,570 milliliter,2.99,2.99,Special soup in bag of clear chicken soup
https://www.hoogvliet.com/product/g-apos-woon-goulash,682597000,G'woon,Goulash,400 gram,1.99,1.99,Goulash
https://www.hoogvliet.com/product/knorr-mix-witte-saus,575135000,Knorr,Mix witte saus,22 gram,1.03,1.03,Mix white sauce
https://www.hoogvliet.com/product/g-apos-woon-dressing-honing-mosterd,685079000,G'woon,Dressing honing mosterd,450 milliliter,1.34,1.34,Dressing honey mustard
https://www.hoogvliet.com/product/g-apos-woon-bouillon-tomaat,688535000,G'woon,Bouillon tomaat,340 milliliter,1.69,1.69,Tomato broth
https://www.hoogvliet.com/product/hak-chili-sin-carne-schotel,695277000,Hak,Chili sin carne schotel,550 gram,2.95,2.95,Chili sin carne dish
https://www.hoogvliet.com/product/knorr-mix-jachtsaus,575194000,Knorr,Mix jachtsaus,27 gram,0.99,0.99,Mix hunting sauce
https://www.hoogvliet.com/product/unox-soep-in-zak-speciaal-tomaat-groentesoep,74641000,Unox,Soep in zak speciaal tomaat groentesoep,570 milliliter,3.89,3.89,Soup in bag special tomato vegetable soup
https://www.hoogvliet.com/product/g-apos-woon-chilisaus,685093000,G'woon,Chilisaus,300 milliliter,1.02,1.02,Chili sauce
https://www.hoogvliet.com/product/g-apos-woon-premium-bockworsten,682628000,G'woon,Premium bockworsten,540 gram,2.19,2.19,Premium bock sausages
https://www.hoogvliet.com/product/wijko-satesaus,683161000,Wijko,Satesaus,540 gram,3.85,3.85,Satay sauce
https://www.hoogvliet.com/product/knorr-cup-a-soup-prei-creme,730684000,Knorr,Cup a soup prei creme,48 gram,2.09,2.09,Cup a soup leek cream
https://www.hoogvliet.com/product/knorr-mix-groentensaus,78535000,Knorr,Mix groentensaus,29 gram,1.03,1.03,Mix vegetable sauce
https://www.hoogvliet.com/product/verstegen-molen-knoflook,62553000,Verstegen,Molen knoflook,43 gram,3.32,3.32,Grind garlic
https://www.hoogvliet.com/product/honig-maaltijdsoep-erwten,83039000,Honig,Maaltijdsoep erwten,137 gram,1.99,0.79,Meal soup peas
https://www.hoogvliet.com/product/hak-linzen-in-pak,727167000,Hak,Linzen in pak,380 gram,1.18,1.18,Lentils in pack
https://www.hoogvliet.com/product/unox-soep-in-zak-speciaal-franse-uiensoep,59511000,Unox,Soep in zak speciaal Franse uiensoep,570 milliliter,3.66,3.66,Soup in bag special French onion soup
https://www.hoogvliet.com/product/g-apos-woon-ham-kaassaus-mix,729325000,G'woon,Ham-kaassaus mix,30 gram,0.52,0.52,Ham-cheese sauce mix
https://www.hoogvliet.com/product/knorr-soeppakket-groente,240583000,Knorr,Soeppakket groente,1 stuk,1.79,1.79,Vegetable soup package
https://www.hoogvliet.com/product/yildriz-turkse-knoflooksaus-hot,700130000,Yildriz,Turkse Knoflooksaus Hot,265 gram,2.49,2.49,Turkish Garlic Sauce Hot
https://www.hoogvliet.com/product/g-apos-woon-kippensoep1,686709000,G'woon,Kippensoep,300 milliliter,0.87,0.87,Chicken soup
https://www.hoogvliet.com/product/knorr-cup-a-soup-groente,730679000,Knorr,Cup a soup groente,48 gram,1.89,1.89,Cup a soup vegetable
https://www.hoogvliet.com/product/knorr-cup-a-soup-asperge,730682000,Knorr,Cup a soup asperge,45 gram,2.06,2.06,Cup a soup asparagus
https://www.hoogvliet.com/product/knorr-groentesoep1,693667000,Knorr,Groentesoep,2 stuk,0.89,0.89,Vegetable soup
https://www.hoogvliet.com/product/knorr-cup-a-soup-rundvlees,730678000,Knorr,Cup a soup rundvlees,45 gram,1.91,1.91,Cup a soup beef
https://www.hoogvliet.com/product/knorr-mix-roomsaus,577774000,Knorr,Mix roomsaus,46 gram,1.03,1.03,Mix cream sauce
https://www.hoogvliet.com/product/unox-soep-in-zak-kruidige-tomaat,726634000,Unox,Soep in zak kruidige tomaat,570 milliliter,4.99,4.99,Soup in a spicy tomato bag
https://www.hoogvliet.com/product/g-apos-woon-appelmoes-extra1,692145000,G'woon,Appelmoes extra,200 gram,0.49,0.49,Applesauce extra
https://www.hoogvliet.com/product/remia-salata-honing-mosterd-0-,713816000,Remia,Salata honing mosterd 0%,250 milliliter,1.55,1.55,Salata honey mustard 0%
https://www.hoogvliet.com/product/g-apos-woon-champignonsaus-mix,729324000,G'woon,Champignonsaus mix,35 gram,0.5,0.5,Mushroom sauce mix
https://www.hoogvliet.com/product/gouda-apos-s-glorie-samurai-saus,721419000,Gouda's Glorie,Samurai saus,550 milliliter,2.95,2.95,Samurai sauce
https://www.hoogvliet.com/product/knorr-cup-a-soup-tomato,730432000,Knorr,Cup a soup tomato,54 gram,1.53,1.53,Cup a soup tomato
https://www.hoogvliet.com/product/calv-saus-samba,79809000,Calvé,Saus samba,320 milliliter,2.01,2.01,Sauce samba
https://www.hoogvliet.com/product/hak-pink-lady-appelmoes,727172000,Hak,Pink Lady appelmoes,350 gram,1.64,1.64,Pink Lady applesauce
https://www.hoogvliet.com/product/bio-champignonsoep,693636000,Bio+,Champignonsoep,570 milliliter,2.39,2.39,Mushroom soup
https://www.hoogvliet.com/product/honig-basis-voor-chinese-kippensoep,718357000,Honig,Basis voor chinese kippensoep,56 gram,1.95,0.79,Basis for Chinese chicken soup
https://www.hoogvliet.com/product/gouda-apos-s-glorie-andalouse-snacksaus,721846000,Gouda's Glorie,Andalouse snacksaus,550 milliliter,2.85,2.85,Andalouse snack sauce
https://www.hoogvliet.com/product/verstegen-komijnzaad,85871000,Verstegen,komijnzaad,40 gram,3.69,3.69,cumin seeds
https://www.hoogvliet.com/product/g-apos-woon-runderragout,688723000,G'woon,Runderragout,400 gram,1.55,1.55,Beef stew
https://www.hoogvliet.com/product/heinz-mayomix,724313000,Heinz,Mayomix,425 gram,2.98,2.98,Mayomix
https://www.hoogvliet.com/product/knorr-mix-stroganoffsaus,575224000,Knorr,Mix stroganoffsaus,42 gram,0.99,0.99,Mix stroganoff sauce
https://www.hoogvliet.com/product/g-apos-woon-doperwten-wortelen-extra-fijn2,690895000,G'woon,Doperwten wortelen extra fijn,680 gram,0.54,0.54,Peas carrots extra fine
https://www.hoogvliet.com/product/knorr-mix-peperroomsaus,575216000,Knorr,Mix peperroomsaus,30 gram,1.02,1.02,Mix pepper cream sauce
https://www.hoogvliet.com/product/heinz-ketchup-hot-chili1,725227000,Heinz,Ketchup hot chili,500 milliliter,3.69,3.69,Ketchup hot chili
https://www.hoogvliet.com/product/boon-kidneybonen-chilisaus,719964000,Boon,Kidneybonen chilisaus,380 gram,1.99,1.99,Kidney bean chili sauce
https://www.hoogvliet.com/product/knorr-cup-a-soup-chinese-kip,730680000,Knorr,Cup a soup chinese kip,36 gram,1.89,1.89,Cup a soup Chinese chicken
https://www.hoogvliet.com/product/yildriz-noorse-mosterd-dille-saus,85220000,Yildriz,Noorse Mosterd Dille Saus,265 milliliter,2.85,2.85,Norwegian Mustard Dill Sauce
https://www.hoogvliet.com/product/verstegen-kruidenmix-voor-gehakt-uitjes2,692475000,Verstegen,kruidenmix voor gehakt uitjes,200 gram,5.89,5.89,spice mix for minced onions
https://www.hoogvliet.com/product/g-apos-woon-satesaus-geconcenteerd,700129000,G'woon,Satesaus geconcenteerd,500 gram,2.05,2.05,Satay sauce concentrated
https://www.hoogvliet.com/product/maggi-aspergesaus,80289000,Maggi,Aspergesaus,35 gram,1.44,1.44,Asparagus sauce
https://www.hoogvliet.com/product/g-apos-woon-appelcompote1,726505000,G'woon,Appelcompote,570 gram,1.09,1.09,Apple compote
https://www.hoogvliet.com/product/faja-lobi-kip-masala-kruiden,727680000,Faja lobi,Kip masala kruiden,60 gram,1.46,1.46,Chicken masala spices
https://www.hoogvliet.com/product/verstegen-molen-witte-peper,62557000,Verstegen,Molen witte peper,48 gram,4.11,4.11,Mill white pepper
https://www.hoogvliet.com/product/verstegen-tafelgoud,723251000,Verstegen,Tafelgoud,44 gram,3.79,3.79,Table gold
https://www.hoogvliet.com/product/knorr-mix-roomsaus-basilicum,546348000,Knorr,Mix roomsaus basilicum,45 gram,0.99,0.99,Mix basil cream sauce
https://www.hoogvliet.com/product/g-apos-woon-croutons,726506000,G'woon,Croutons,30 gram,0.52,0.52,Croutons
https://www.hoogvliet.com/product/knorr-mix-vis-dillesaus,575372000,Knorr,Mix vis-dillesaus,42 gram,1.02,1.02,Mix fish-dill sauce
https://www.hoogvliet.com/product/g-apos-woon-tomatenketchup,685708000,G'woon,Tomatenketchup,490 milliliter,0.55,0.55,Tomato ketchup
https://www.hoogvliet.com/product/verstegen-spicy-touch-blend-jalapeno,723249000,Verstegen,spicy touch blend jalapeno,30 gram,4.03,4.03,spicy touch blend jalapeno
https://www.hoogvliet.com/product/unox-party-knaks-kip,714324000,Unox,Party knaks kip,400 gram,4.79,4.79,Party snap chicken
https://www.hoogvliet.com/product/unox-soep-in-zak-speciaal-klassieke-ossenstaartsoep,47533000,Unox,Soep in zak speciaal klassieke ossenstaartsoep,570 milliliter,4.99,4.99,Soup in bag special classic oxtail soup
https://www.hoogvliet.com/product/unox-soep-in-zak-chinese-tomatensoep-met-lente-ui,72108000,Unox,Soep in zak Chinese tomatensoep met lente-ui,570 milliliter,3.22,3.22,Soup in a bag Chinese tomato soup with spring onion
https://www.hoogvliet.com/product/unox-soep-in-zak-speciaal-romige-pompoensoep,72749000,Unox,Soep in zak speciaal romige pompoensoep,570 milliliter,4.99,4.99,Soup in bag special creamy pumpkin soup
https://www.hoogvliet.com/product/hellmann-apos-s-vegan-mayonaise,725473000,Hellmann's,Vegan mayonaise,340 milliliter,3.19,3.19,Vegan mayonnaise
https://www.hoogvliet.com/product/elvea-gezeefde-tomaten1,725743000,Elvea,Gezeefde tomaten,500 gram,2.09,2.09,Strained tomatoes
https://www.hoogvliet.com/product/hak-appelcompote-met-stukjes-appel,74979000,Hak,Appelcompote met stukjes appel,360 gram,2.99,2.99,Apple compote with apple pieces
https://www.hoogvliet.com/product/unox-vegetarische-party-knaks,724174000,Unox,Vegetarische party knaks,400 gram,4.99,4.99,Vegetarian party crackers
https://www.hoogvliet.com/product/calv-chili-mayonaise,725855000,Calvé,Chili mayonaise,250 milliliter,3.39,3.39,Chili mayonnaise
https://www.hoogvliet.com/product/verstegen-molen-knoflookpeper,62554000,Verstegen,Molen knoflookpeper,28 gram,2.06,2.06,Grind garlic pepper
https://www.hoogvliet.com/product/verstegen-hot-curry1,85864000,Verstegen,Hot Curry,35 gram,2.89,2.89,Hot Curry
https://www.hoogvliet.com/product/verstegen-spicy-touch-blend-red-pepper,723247000,Verstegen,spicy touch blend red pepper,33 gram,3.86,3.86,spicy touch blend red pepper
https://www.hoogvliet.com/product/g-apos-woon-ketchup,689973000,G'woon,Ketchup,910 milliliter,0.98,0.98,Ketchup
https://www.hoogvliet.com/product/knorr-cup-a-soup-erwt,730685000,Knorr,Cup a soup erwt,69 gram,2.15,2.15,Cup a soup pea
https://www.hoogvliet.com/product/hak-shakshuka,728950000,Hak,Shakshuka,550 gram,3.08,3.08,Shakshuka
https://www.hoogvliet.com/product/remia-mayonaise-xl,724781000,Remia,Mayonaise XL,1 liter,3.99,3.99,Mayonnaise XL
https://www.hoogvliet.com/product/huls-sticks-mediteraans,724519000,Huls,Sticks mediteraans,63 gram,2.29,2.29,Sticks Mediterranean
https://www.hoogvliet.com/product/verstegen-selderijblad,85884000,Verstegen,Selderijblad,14 gram,2.79,2.79,Celery leaf
https://www.hoogvliet.com/product/g-apos-woon-doperwten-wortelen-extra-fijn,690876000,G'woon,Doperwten wortelen extra fijn,200 gram,0.4,0.4,Peas carrots extra fine
https://www.hoogvliet.com/product/santa-maria-lime-jalapeno-mayo,730028000,Santa Maria,Lime & jalapeno mayo,250 milliliter,3.08,3.08,Lime & jalapeno mayo
https://www.hoogvliet.com/product/verstegen-kruidenmix-voor-mosselen2,54983000,Verstegen,kruidenmix voor mosselen,150 gram,5.86,5.86,herb mix for mussels
https://www.hoogvliet.com/product/verstegen-anijszaad-gemalen1,85854000,Verstegen,Anijszaad gemalen,33 gram,3.59,3.59,Ground anise seed
https://www.hoogvliet.com/product/bonduelle-doperwtjes1,718838000,Bonduelle,Doperwtjes,320 gram,2.19,2.19,Peas
https://www.hoogvliet.com/product/unox-good-noodles-zoetzuur,726637000,Unox,Good noodles zoetzuur,75 gram,1.25,0.59,Good noodles sweet and sour
https://www.hoogvliet.com/product/verstegen-kruidenmix-biefstuk,51032000,Verstegen,Kruidenmix biefstuk,70 gram,2.99,2.99,Spice mix steak
https://www.hoogvliet.com/product/hak-burritoschotel,691198000,Hak,Burritoschotel,550 gram,3.08,3.08,Burrito dish
https://www.hoogvliet.com/product/santa-maria-chili-explosion2,730037000,Santa Maria,Chili explosion,67 gram,4.99,4.99,Chile explosion
https://www.hoogvliet.com/product/santa-maria-five-spices,730053000,Santa Maria,Five spices,37 gram,3.29,3.29,Five spices
https://www.hoogvliet.com/product/santa-maria-ras-el-hanout,730050000,Santa Maria,Ras el hanout,35 gram,3.29,3.29,Ras el hanout
https://www.hoogvliet.com/product/knorr-bearnaise-saus,729334000,Knorr,Bearnaise saus,19 gram,1.03,1.03,Béarnaise sauce
https://www.hoogvliet.com/product/santa-maria-umami,730041000,Santa Maria,Umami,42 gram,3.29,3.29,Umami
https://www.hoogvliet.com/product/santa-maria-korean-bbq-style,730039000,Santa Maria,Korean bbq style,46 gram,3.29,3.29,Korean BBQ style
https://www.hoogvliet.com/product/hak-mexicanez-nachos,716193000,Hak,Mexicanez nachos,550 gram,3.29,3.29,Mexicanez nachos
https://www.hoogvliet.com/product/calv-zoetzuur,725854000,Calvé,Zoetzuur,250 milliliter,2.99,2.99,Sweet and sour
https://www.hoogvliet.com/product/santa-maria-sriracha,730048000,Santa Maria,Sriracha,42 gram,3.29,3.29,Sriracha
https://www.hoogvliet.com/product/boon-zwarte-bonen-in-teriyakisaus,719960000,Boon,Zwarte bonen in teriyakisaus,390 gram,2.05,2.05,Black beans in teriyaki sauce
https://www.hoogvliet.com/product/knorr-saus-voor-asperges1,75207000,Knorr,Saus voor asperges,40 gram,1.03,1.03,Sauce for asparagus
https://www.hoogvliet.com/product/verstegen-molen-nootmuskaat,62555000,Verstegen,Molen nootmuskaat,46 gram,4.52,4.52,Mill nutmeg
https://www.hoogvliet.com/product/calv-fiesta-picante,725856000,Calvé,Fiesta picante,250 milliliter,3.08,3.08,Fiesta picante
https://www.hoogvliet.com/product/bonduelle-crispy-ma-s-0-zout-toegevoegd,709470000,Bonduelle,Crispy maïs - 0% zout toegevoegd,150 gram,1.89,1.89,Crispy corn - 0% salt added
https://www.hoogvliet.com/product/hak-kidneybonen-chilischotel,691202000,Hak,Kidneybonen chilischotel,550 gram,3.08,3.08,Kidney bean chili dish
https://www.hoogvliet.com/product/bonduelle-edamame-bonen,708626000,Bonduelle,Edamame bonen,155 gram,2.29,2.29,Edamame beans
https://www.hoogvliet.com/product/verstegen-spicy-touch-blend-habanero,723250000,Verstegen,spicy touch blend habanero,43 gram,4.65,4.65,spicy touch blend habanero
https://www.hoogvliet.com/product/g-apos-woon-doperwten-en-wortelen-extra-fijn,691183000,G'woon,Doperwten en wortelen extra fijn,340 gram,0.35,0.35,Peas and carrots extra fine
https://www.hoogvliet.com/product/verstegen-kardemom-gemalen1,85866000,Verstegen,Kardemom gemalen,32 gram,5.69,5.69,Cardamom ground
https://www.hoogvliet.com/product/hak-wraps-mexicanez,715829000,Hak,Wraps mexicanez,550 gram,3.29,3.29,Wraps mexicanez
https://www.hoogvliet.com/product/hak-chilibonen-in-pak,727169000,Hak,Chilibonen in pak,380 gram,2.05,2.05,Chili beans in pack
https://www.hoogvliet.com/product/unox-party-knaks-mager1,722114000,Unox,Party knaks mager,400 gram,4.99,4.99,Party cracks meager
https://www.hoogvliet.com/product/g-apos-woon-doperwten-wortelen-extra-fijn3,690896000,G'woon,Doperwten wortelen extra fijn,180 gram,0.33,0.33,Peas carrots extra fine
https://www.hoogvliet.com/product/unox-cup-a-soup-champignon-voordeelpak,708577000,Unox,Cup a soup champignon voordeelpak,170 gram,5.18,5.18,Cup a soup mushroom value pack
https://www.hoogvliet.com/product/oma-apos-s-kippensoep,730535000,Oma's,Kippensoep,500 milliliter,3.99,3.99,Chicken soup
https://www.hoogvliet.com/product/boon-bruine-bonen-in-stoof,719962000,Boon,Bruine bonen in stoof,38 gram,1.99,1.99,Brown beans in stew
https://www.hoogvliet.com/product/g-apos-woon-toiletpapier-4-laags-12-rol,682042000,G'woon,Toiletpapier 4 laags 12 rol,12 rol,5.32,5.32,Toilet paper 4 ply 12 roll
https://www.hoogvliet.com/product/komo-trekbandzakken-60-liter,33006000,Komo,Trekbandzakken 60 liter,15 stuk,1.93,1.93,Drawstring bags 60 liters
https://www.hoogvliet.com/product/g-apos-woon-toiletpapier-16-rol,693314000,G'woon,Toiletpapier 16 rol,16 rol,4.99,4.99,Toilet paper 16 roll
https://www.hoogvliet.com/product/g-apos-woon-toiletpapier-3-laags,675443000,G'woon,Toiletpapier 3 laags,8 rol,2.59,2.59,Toilet paper 3 ply
https://www.hoogvliet.com/product/g-apos-woon-toiletpapier-4-laags,675439000,G'woon,Toiletpapier 4 laags,6 rol,2.95,2.95,Toilet paper 4 ply
https://www.hoogvliet.com/product/g-apos-woon-keukenpapier-3-laags1,694019000,G'woon,Keukenpapier 3-laags,4 rol,3.03,3.03,Kitchen paper 3-ply
https://www.hoogvliet.com/product/g-apos-woon-toiletpapier,693303000,G'woon,Toiletpapier,24 rol,6.45,6.45,Toilet paper
https://www.hoogvliet.com/product/paper-keukenpapier-maxi,83944000,Paper,Keukenpapier maxi,2 rol,1.39,1.39,Kitchen paper maxi
https://www.hoogvliet.com/product/g-apos-woon-keukenpapier-2-laags1,693278000,G'woon,Keukenpapier 2-laags,4 rol,2.99,2.99,Kitchen paper 2-ply
https://www.hoogvliet.com/product/g-apos-woon-vochtig-toiletpapier-fresh,723563000,G'woon,Vochtig toiletpapier fresh,80 stuk,0.94,0.94,Moist toilet paper fresh
https://www.hoogvliet.com/product/lenor-geurparels-zeebries4,728817000,Lenor,Geurparels zeebries,155 gram,7.51,7.51,Sea breeze scented pearls
https://www.hoogvliet.com/product/nalys-toiletpapier-soft5,714160000,Nalys,Toiletpapier soft,32 stuk,19.99,19.99,Toilet paper soft
https://www.hoogvliet.com/product/g-apos-woon-dikke-bleek-original,712877000,G'woon,Dikke bleek original,750 milliliter,0.83,0.83,Thick turned out to be original
https://www.hoogvliet.com/product/g-apos-woon-keukenpapier-3-laags,675444000,G'woon,Keukenpapier 3 laags,2 rol,3.19,3.19,Kitchen paper 3 ply
https://www.hoogvliet.com/product/g-apos-woon-bakpapier-bruin,729754000,G'woon,Bakpapier bruin,30 stuk,1.19,1.19,Baking paper brown
https://www.hoogvliet.com/product/glorix-bleek-original2,719869000,Glorix,Bleek original,750 milliliter,1.45,1.45,Appeared to be original
https://www.hoogvliet.com/product/g-apos-woon-pedaalemmerzakken-25-liter,723226000,G'woon,Pedaalemmerzakken 25 liter,50 stuk,1.29,1.29,Pedal bin bags 25 liters
https://www.hoogvliet.com/product/g-apos-woon-aluminiumfolie-30-mter,694144000,G'woon,Aluminiumfolie 30 mter,1 stuk,1.95,1.95,Aluminum foil 30 m
https://www.hoogvliet.com/product/lenor-wasverzachter-zeebries15,728814000,Lenor,Wasverzachter zeebries,882 milliliter,7.29,7.29,Sea breeze fabric softener
https://www.hoogvliet.com/product/dreft-handafwas-quickwash-original1,728187000,Dreft,Handafwas quickwash original,350 milliliter,2.69,2.69,Hand wash quickwash original
https://www.hoogvliet.com/product/g-apos-woon-pedaalemmerzakken-biologisch,694279000,G'woon,Pedaalemmerzakken biologisch,10 stuk,1.39,1.39,Pedal bin bags organic
https://www.hoogvliet.com/product/g-apos-woon-trekbandzakken-60-liter,694147000,G'woon,Trekbandzakken 60 liter,15 stuk,1.49,1.49,Drawstring bags 60 liters
https://www.hoogvliet.com/product/g-apos-woon-schuursponsen1,703142000,G'woon,Schuursponsen,10 stuk,1.25,1.25,Scouring sponges
https://www.hoogvliet.com/product/lenor-wasverzachter-orchidee5,728815000,Lenor,Wasverzachter orchidee,882 milliliter,7.29,7.29,Fabric softener orchid
https://www.hoogvliet.com/product/glorix-power-5-met-bleek-wc-blok,679178000,Glorix,Power 5 met Bleek Wc Blok,1 stuk,4.19,4.19,Power 5 with Bleach Toilet Block
https://www.hoogvliet.com/product/g-apos-woon-boterhamzakken1,724752000,G'woon,Boterhamzakken,80 stuk,0.96,0.96,Sandwich bags
https://www.hoogvliet.com/product/page-vochtig-toiletpapier-sensitive,79479000,Page,vochtig toiletpapier - Sensitive,38 stuk,2.05,2.05,moist toilet paper - Sensitive
https://www.hoogvliet.com/product/g-apos-woon-vaatwastabletten-all-in-one,682940000,G'woon,Vaatwastabletten all-in-one,40 stuk,2.59,2.59,All-in-one dishwasher tablets
https://www.hoogvliet.com/product/g-apos-woon-allesreinigersdoekjes-citroen,689812000,G'woon,Allesreinigersdoekjes citroen,80 stuk,0.75,0.75,Lemon all-purpose cleaner wipes
https://www.hoogvliet.com/product/g-apos-woon-dikke-bleek-eucalyptus,712876000,G'woon,Dikke bleek eucalyptus,750 milliliter,0.83,0.83,Thick pale eucalyptus
https://www.hoogvliet.com/product/g-apos-woon-boterhamzakken,724735000,G'woon,Boterhamzakken,120 stuk,0.58,0.58,Sandwich bags
https://www.hoogvliet.com/product/g-apos-woon-toiletpapier-maxi-3-laags,715595000,G'woon,Toiletpapier maxi 3-laags,4 stuk,2.09,2.09,Toilet paper maxi 3-ply
https://www.hoogvliet.com/product/g-apos-woon-toiletpapier-3-laags-recycled,675455000,G'woon,Toiletpapier 3 laags recycled,8 rol,3.46,3.46,Toilet paper 3 ply recycled
https://www.hoogvliet.com/product/glorix-power-5-lavendel-wc-blok,684486000,Glorix,Power 5 Lavendel Wc Blok,1 stuk,3.29,3.29,Power 5 Lavender Toilet Block
https://www.hoogvliet.com/product/g-apos-woon-trekbandzakken-35-liter1,708927000,G'woon,Trekbandzakken 35 liter,15 stuk,1.58,1.58,Drawstring bags 35 liters
https://www.hoogvliet.com/product/g-apos-woon-sanitairzakken-10-liter1,708926000,G'woon,Sanitairzakken 10 liter,40 stuk,1.2,1.2,Sanitary bags 10 liters
https://www.hoogvliet.com/product/page-vochtig-toiletpapier-aloe-vera,73902000,Page,vochtig toiletpapier - Aloe vera,38 stuk,2.05,2.05,moist toilet paper - Aloe vera
https://www.hoogvliet.com/product/krasloten-december-kalender-5-euro4,730249000,Krasloten,December Kalender 5 euro,1 stuk,5,5,December Calendar 5 euros
https://www.hoogvliet.com/product/dreft-platinum-plus-all-in-one-citroen,725254000,Dreft,Platinum plus all-in one citroen,19 stuk,13.99,13.99,Platinum plus all-in one lemon
https://www.hoogvliet.com/product/depa-beker-karton-30st,701928000,Depa,Beker karton 30st,30 stuk,1.85,1.85,Cardboard cup 30 pcs
